ID,receipt_id,RMSE,RMSE_lower_bound,RMSE_upper_bound,MAE,MAE_lower_bound,MAE_upper_bound,ME,ME_lower_bound,ME_upper_bound,R2,R2_lower_bound,R2_upper_bound,m,m_lower_bound,m_upper_bound,kendall_tau,kendall_tau_lower_bound,kendall_tau_upper_bound
SOMD/AM1BCC-GAFF-TIP3P-NOBUFFER/MBAR/C,3g2hu + 8pqor + iv75a,4.822580375844604,3.652217589108932,6.0929494292573,3.912592592592592,2.8861026002140155,5.082898009547273,3.822222222222222,2.6979699935151498,5.017391834751359,0.6327621749129398,0.37484968596966267,0.837447775821366,1.7059707043185581,1.3165995384569942,2.577712263878839,0.6353276353276355,0.4159292035398231,0.7994100294985252
DDM/GAFF/AM1-BCC/TIP3P,ct5x2 + yedi3 + juz8u,5.287567178454252,4.05640097733063,6.399613124880921,4.287037037037036,3.1596296296296305,5.480740740740742,3.2270370370370367,1.628888888888889,4.773703703703704,0.5082645587876821,0.1853525260128854,0.7939281678385146,1.9244871042013616,1.4442314431130023,2.731120164427805,0.5608063095245697,0.31118392834619396,0.7729751561217691
US/PMF/MT/MD_6,bhhbs + egmst + u6tnc,5.34714496336683,4.130988582248402,6.441559507517484,4.458148148148148,3.3862962962962966,5.600740740740742,-1.755185185185185,-3.695185185185185,0.10185185185185175,0.15552410323236393,0.02842731863757218,0.5012475554783603,-0.7784285083971302,-1.8252768858132153,-0.2868057384580454,-0.2054210364052382,-0.4337349397590361,0.03903903903903904
SOMD/AM1BCC-GAFF-TIP3P/MBAR/A,46vw8 + mdqkg + s3kiu,5.444129355961745,4.687051417183229,6.324905182685631,5.025555555555557,4.267564600511119,5.930088261906782,4.99888888888889,4.061259886848229,5.897013564412536,0.4087531648802616,0.06078973947445416,0.7434377062783573,0.8977012350137494,0.39093279231697703,1.5626086953517402,0.5213675213675214,0.2218844984802432,0.7380952380952381
US/PMF/MT/MD_11,6ux0a + 7fk2x + wfrgr,5.5669118375817135,4.16455813315704,6.8003447625020375,4.496666666666668,3.3033333333333337,5.772222222222223,-1.9114814814814816,-3.926296296296296,0.02185185185185198,0.18456333189495613,0.047235128451959804,0.5221901191706925,-0.8764349194818448,-2.000463230931236,-0.37608212280209025,-0.2421652421652422,-0.48214285714285715,0.008955223880597015
US/PMF/MT/MD_1,4ysuf + t5gev + cbfnz,5.594790235368774,3.590675166058348,7.595177319754852,4.211481481481481,2.9622222222222216,5.720370370370371,4.211481481481481,2.9622222222222216,5.720370370370371,0.5029806034739611,0.2823461306254677,0.8460837075296123,1.7178356940250417,1.3072122795861034,2.7673669958004568,0.6390876688162966,0.42307877472646516,0.8048780487804876
SOMD/AM1BCC-GAFF-TIP3P-NOBUFFER/MBAR/A,bhns3 + qa7zq + xv5oo,6.293709381420291,5.197022081363241,7.496758209437182,5.674814814814813,4.632152177368281,6.784098904639993,5.674814814814813,4.632152177368281,6.784098904639993,0.6165432824002185,0.3452111367961279,0.8283925355657765,1.5750690039626531,1.206001696002421,2.3867014584894193,0.6296296296296297,0.3850746268656717,0.7928994082840237
NULL1,null1 + null2 + null3,7.290241193998089,6.533230951578756,8.105951106029035,7.020333333333334,6.345,7.752666666666667,-7.020333333333334,-7.752666666666667,-6.344666666666667,0.0,0.0,0.0,0.0,0.0,0.0,,,
EKEN-DIAZ/MD/MMPBSA,6bwq3 + 8brzp + caknz,13.201573742171803,10.35808774285502,15.84243508394057,11.183793333333332,8.75951178411477,13.780226767528955,11.183793333333332,8.75951178411477,13.780226767528955,0.4416299852801749,0.20365080086883675,0.7157861861204236,2.76095532155913,1.948935210872665,4.265246945285024,0.5431534091098381,0.2692307692307693,0.7218980407568644
BSSE-corrected RI-B3PW91 (SMD)/CBS,5r5n7 + btcyu + sguyt,16.948593717719866,11.699425638836578,22.458732989492827,13.366756666666667,9.998050000000003,17.38963333333334,-3.8266100000000005,-9.990810000000005,1.8129400000000004,0.30571440140595696,0.1449528337630632,0.6086558676532263,-4.316471098195145,-8.082612352454868,-2.4991580174854504,-0.4833144742079068,-0.6572122384106451,-0.29807692307692313
BSSE-corrected RI-B3PW91-D3 (SMD)/CBS,e85s6 + kuovg + tb3ck,37.39294764791885,33.87074887223488,40.84170225845147,35.809826666666666,31.830699999999997,39.580446666666674,34.81532,29.594543333333334,39.34240666666667,0.004907574988092265,3.7267035352169143e-05,0.23519961566144884,-0.4763411533624036,-4.377532370876992,1.641949868764876,0.03682395993965004,-0.28266033254156764,0.3798076923076924
